phase,position,update,slot,problem_id,dataset,math_level,content_hash,prompt_hash,prompt_tokens,truncation,old_prompt_cap,new_prompt_cap,old_cap_overflow,cap_928_overflow,new_cap_overflow,max_completion_length,combined_potential,sequence_ceiling,tokenizer_revision,prompt_identity
train,142,36,1,gsm8k:openai/gsm8k:train:5126,gsm8k,,c32f3550eab2a75961b64fbed32393d49ce03c88c6752e83eeb3448772cf862c,52f4d674a689e7772fc34c1fa476b496c40d46d083604286e67a08467f05bd3a,141,False,832,928,False,False,False,256,397,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,143,36,2,gsm8k:openai/gsm8k:train:5871,gsm8k,,d8d5992947afeeb0516726623fc844e52c6a03d289a2ca12e28397621b7c03e4,c435d64efb299c072cbec65274c683b7fc4eaafeddeb85a973f9ec269c2562f9,156,False,832,928,False,False,False,256,412,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,144,36,3,math:DigitalLearningGmbH/MATH-lighteval:train:5610,math,2,0806ef88f8e04332b55dffe8cf9dd31cd38e92daa61cae826fbc59a2b784bbf6,d4d1bc23c6b574e1796930b5b2e517214a8f4b12e18fe1b575be5131788c476c,149,False,832,928,False,False,False,256,405,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,145,37,0,gsm8k:openai/gsm8k:train:635,gsm8k,,70caa1ab504063be5a618f4abeeeb6ba8f35c2694bf45cf12883fb32f043c220,96d78236211a578ad99f424a19373261c8a5dd1b03db7eb0806b93dbee930f18,149,False,832,928,False,False,False,256,405,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,146,37,1,gsm8k:openai/gsm8k:train:7244,gsm8k,,e3b2fc1c7857053b2d5072af05b09ce05100d28ec6adf3c91979748def5a7ed1,1a877f3e4993cb115266af245e3ad38ebc4139fa95fab2ab39303dd238c4cad4,146,False,832,928,False,False,False,256,402,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,147,37,2,gsm8k:openai/gsm8k:train:5504,gsm8k,,1b7eb1f56375e8e98bea6c5909f22bc3e106bcf27e22e23abbf76e7bbdc61453,cf7a38107d1d43930630e4874650157a3b14fd84c887fbaa10057002075776c2,153,False,832,928,False,False,False,256,409,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,148,37,3,math:DigitalLearningGmbH/MATH-lighteval:train:6518,math,2,14d1768b0d36dcce3ece33d718b83c795807f82493d8a9305ce804d96854296c,022335b404f302bcd52934da4b4f7198ff0a7390ff971313cf2653eb77888bce,295,False,832,928,False,False,False,256,551,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,149,38,0,gsm8k:openai/gsm8k:train:3830,gsm8k,,6f391fbaddf5a5e1fce82e4a5a16fe4f5a4e8590bc34dbac0a8798a1cc4587ad,73bc25c81e0b655a10614cbe0a0bba3bab634bdf87b393c052d0474a04777dd3,150,False,832,928,False,False,False,256,406,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,150,38,1,gsm8k:openai/gsm8k:train:3989,gsm8k,,b138e6f30af2eba3b5ed475dc6590d36e61828e2b7fcb0ae8d1f4e96e4ac6eb8,ea03d7da1d97ef16b1ac6aa6f8cc6b098c1b1431bc59b6eaaebb763cc01d7704,149,False,832,928,False,False,False,256,405,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,151,38,2,gsm8k:openai/gsm8k:train:3489,gsm8k,,f153e5fee68408575a28324d92169e3d00094b19ce4f4e79b9a56c7f4ae18fab,823006c5bc73ce118fc82226d8548b33db9261ec08282ec447840cf18ad2cc16,154,False,832,928,False,False,False,256,410,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,152,38,3,math:DigitalLearningGmbH/MATH-lighteval:train:6414,math,2,18198287187495e60a42511d1b2fb0acbd01f95d80fdf137051f1425fd7e9240,5d4bb7401102c9358050b6c5d4de0a5eb3a60f96bcc829f7378c91352f075896,130,False,832,928,False,False,False,256,386,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,153,39,0,gsm8k:openai/gsm8k:train:2849,gsm8k,,2c8265807943471ac269c3ae6aa850dff102c5b748215f73c9b76f68b21c4ca4,357d7d2b2d2b32937c2c1c5dbef6231a669f226d5e99857d67f6d8b7be9e76e5,166,False,832,928,False,False,False,256,422,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,154,39,1,gsm8k:openai/gsm8k:train:6492,gsm8k,,6302e51809899cd36bb2f04ef189cc7e5acf751112ebdb439bc756df4e3ac913,97e9d3b6a1b041bc5116aef3182820a5dbc6c3484518226a714bdf9b79c2c960,128,False,832,928,False,False,False,256,384,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,155,39,2,gsm8k:openai/gsm8k:train:2024,gsm8k,,189f8de1831e6dfeeb8d4f9fa87397c3f15de3d1e64ef983c271395f977ca910,58ddb20179bad8b04b7b6f37be28c7ba3a86ac22cc93a82b316a7bc1b49221f5,140,False,832,928,False,False,False,256,396,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,156,39,3,math:DigitalLearningGmbH/MATH-lighteval:train:2350,math,2,1b84c56c79f7cc05cb9275854abb6bc7331e8a10a9c31f9d5a8777ecd2be9832,30f7a5ab583c84ef6030078b953f718ab9485b99f84eca93df90cc88d7a13fab,131,False,832,928,False,False,False,256,387,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,157,40,0,gsm8k:openai/gsm8k:train:2683,gsm8k,,cd588520c19ebe9386986b707a63c226ee341b0dfe8c9407a90052cc0f1b3006,c54a2761cb26cb0d812af9a22b45f85b6f7de34ddb18f7340ad22ebea35953d5,177,False,832,928,False,False,False,256,433,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,158,40,1,gsm8k:openai/gsm8k:train:5719,gsm8k,,5e536129f0aaefa62f8c2ba263cbee79718b4f86fbf632ed725546fa1e312cfa,801eb2aca3a4f4d96245f511d40762053a57d4e6fb333ad5f72d9c42a6c970fa,146,False,832,928,False,False,False,256,402,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,159,40,2,gsm8k:openai/gsm8k:train:7391,gsm8k,,71d2d5d0f717bd7ecfc5388de1d71f7617447ffca3053a4c51f031811e1d6503,8a93568673129ad5a23d94f4a8f169fe3c9fd182d1154fd8c05221afb6044e9a,173,False,832,928,False,False,False,256,429,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,160,40,3,math:DigitalLearningGmbH/MATH-lighteval:train:6280,math,2,1b93d25ca8c6a6c69341f1d8c0ef78c955bf6ffb0e93933e779adc108861badc,9a4762ceffa223c5a6228aad6924fc6158bd588326b19881cdc7b6bcdac39a8c,126,False,832,928,False,False,False,256,382,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,161,41,0,gsm8k:openai/gsm8k:train:2619,gsm8k,,7d6b2115cea7616889e60a978ecaf10c0e2e620b35b04cddb41a16f35061e889,685ff7e9d8aae70b773e5863c7504bc2434783fab9385ca0baf41ff1d70f9ccf,139,False,832,928,False,False,False,256,395,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,162,41,1,gsm8k:openai/gsm8k:train:2495,gsm8k,,16d08d5ab23f629b45049596e55390a11682adce9a291897e5815adfd6dc6e4e,0af2be0e15ba9877d50cbd3088a82e36c1d90c787a14d1fe347d610450d291ef,151,False,832,928,False,False,False,256,407,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,163,41,2,gsm8k:openai/gsm8k:train:3873,gsm8k,,816403774fad0fd66e6c40b12930d6dea4ae281bc4841c5b05b7ca38d6c2d493,ade0a72684e517929449b8e3014c39102ac5af436a8375443072f7d01754fbec,166,False,832,928,False,False,False,256,422,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,164,41,3,math:DigitalLearningGmbH/MATH-lighteval:train:4965,math,2,1c527bbc7eea084fcaa8e91a75309940b076a39d0c52c7b1f5fe5b1b6d8394e4,9a9472cc2835aeabbb446d7352d8e021fac2be5c106fba4a7bd982c8cb0faeb4,116,False,832,928,False,False,False,256,372,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,165,42,0,gsm8k:openai/gsm8k:train:845,gsm8k,,85cd8b011a14405071ea62b097d6bbcf26af773115bf84fb82bad5f711ad1f23,a054c780628b8686bf858735966015a02930d08caaa21a4d9ea8f3f6b14af21c,150,False,832,928,False,False,False,256,406,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,166,42,1,gsm8k:openai/gsm8k:train:5880,gsm8k,,9045dc1456e950c5428867348ab6c644cbc315cc0f63c57fcac2f4579590450c,15c5d7e96a907714f572c89f4abefb7dc618c3f4b318b6b51fc95a7a3fd2d831,134,False,832,928,False,False,False,256,390,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,167,42,2,gsm8k:openai/gsm8k:train:691,gsm8k,,c4fd65cbc9a3294dacd84f8073834b25ec3b0887b1737315dd02dbec84c5a41f,3e3014e7348559085ca5a6b492235402b19af3f2c441b9fe2af69b6c90103d52,183,False,832,928,False,False,False,256,439,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,168,42,3,math:DigitalLearningGmbH/MATH-lighteval:train:1749,math,2,1d14dc26f1cb0fcfd34db75d85ea8ed8192aa436d257fe96ac5215ab55df6c1f,5dc82edebc6ff46ba721c620919dbabea90877924ce6585fa663fdb61c8473fc,160,False,832,928,False,False,False,256,416,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,169,43,0,gsm8k:openai/gsm8k:train:6345,gsm8k,,ee93b9ad737b0bd85bedb2c4a5f472b27ccf0a70e9136f4d90b5c04371833611,1249f78d15b603665aee57864e0060504a1ae130e384b57ced7eb89064489bec,138,False,832,928,False,False,False,256,394,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,170,43,1,gsm8k:openai/gsm8k:train:788,gsm8k,,f6594c4de56d3912654414e98fb6f2010d11222098d187f5479805c75cb568c5,73ccf693fd393bc94c269f35bcd1b6ed0f2db6a63f5412b1e26d4dd745abbcaf,137,False,832,928,False,False,False,256,393,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,171,43,2,gsm8k:openai/gsm8k:train:1474,gsm8k,,1ba8d365b666911f0bc7f579b39e5c9b9cef6aecf9443878475716de4bf5b698,8b5982297ebdef878472d56d167d03a647554cb400d54aed2829014d9b6506ac,154,False,832,928,False,False,False,256,410,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,172,43,3,math:DigitalLearningGmbH/MATH-lighteval:train:4103,math,2,208b6bbd9a52cdbbd98d8ae5f1753969324e4262e04f49391eb9bf8b126c9b65,baa923b4f87a970474cadcf92ebc2f639b1bda0ef456455bffb73d1c1514ae64,140,False,832,928,False,False,False,256,396,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,173,44,0,gsm8k:openai/gsm8k:train:1882,gsm8k,,3fadc21d156f7fa94543eda89739517c7eef5c54fc857d47636c89c72cb7f06b,172fd7a7e9724405bca734fc97925d0f71777861f0cddf884c124e20d6db764a,145,False,832,928,False,False,False,256,401,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,174,44,1,gsm8k:openai/gsm8k:train:2766,gsm8k,,72180b5f682ca2bc17f20f80831ac82ec0c10ebfebf9999af02e78053f3a04e0,88cb1a44ceb74c3536a1234e18b8f1cf3ea415f6abf0f51a5cb73d784c27198e,159,False,832,928,False,False,False,256,415,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,175,44,2,gsm8k:openai/gsm8k:train:6645,gsm8k,,44f722a21d7581153e1c1d6ded92ef30a961314d381d77c2e1d306df0b351d8c,6faae989a79ad2899db8842dbb4a742c4b4a838a649f00529886cfee05e2146e,125,False,832,928,False,False,False,256,381,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,176,44,3,math:DigitalLearningGmbH/MATH-lighteval:train:5698,math,2,20ac7de8e6a2dcd92fb9a0cf5d066c5f84db2647f27efee75d1d8ca16cb54d2c,1705f30519797a24513b94047c874e974c75121e623c6a5a6979a92c7dede71d,130,False,832,928,False,False,False,256,386,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,177,45,0,gsm8k:openai/gsm8k:train:1068,gsm8k,,b2ad9034947ad844d00cdfd5a15e1f6b25e821a0f62b3f856c0507162e39973a,a1e5ec8a007116b59907a700fc3c1c8d741fbde47c6bdcc4423fdb8aa1e9d39f,135,False,832,928,False,False,False,256,391,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,178,45,1,gsm8k:openai/gsm8k:train:5191,gsm8k,,52279e55ef64b258ce159bd2afa708a5257f2c243aab40b1dba373ee310d9f0a,ac6b9ef4d6f016b0fe6a504960e895ee3ab1e5c3d9e9e9b149d31c6720e8f459,147,False,832,928,False,False,False,256,403,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,179,45,2,gsm8k:openai/gsm8k:train:3497,gsm8k,,2453cdf22ac56cd8c9ce7d8efac35838b2290b2a06ffa7094d118f46502c6514,bf31ac00e7612da10c05eed74616d13109caa239ea55e26886a3eca0ed817d41,143,False,832,928,False,False,False,256,399,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,180,45,3,math:DigitalLearningGmbH/MATH-lighteval:train:1727,math,2,27e7d7ce23c8d5416c2d142b36fa4c7dc2cb85c8ccebf43fe14fb8d131e68390,ba7785c078e2fa43c17a44cde2c5b3014c0446e235a3aa5a1e74a19b821364b0,142,False,832,928,False,False,False,256,398,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,181,46,0,gsm8k:openai/gsm8k:train:3949,gsm8k,,35eb12d2f2ec6fcd11c921201aaea08e7f5371f3cf8095cd15357882df49a498,49aeea15f245262e891437de9d367877f3d4b2adfc2b2a634da5b4adb2719cd1,145,False,832,928,False,False,False,256,401,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,182,46,1,gsm8k:openai/gsm8k:train:6484,gsm8k,,760686a8257c19d46696e426c32eb91a9231c5654918af1ef97248fa5f96caed,f4f9855da6f0117b1ce17b65141afc81a317fc9a8badbfc1cd3f61fa5ce7d2d3,129,False,832,928,False,False,False,256,385,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,183,46,2,gsm8k:openai/gsm8k:train:5785,gsm8k,,4cc29a330520ec1edae6b44da8ee899d2ab367f7aa8a25aced9913b03df41146,87e1f40fa460f277df40d8593edfde4ce640cc9cd8ea8e621061e239e6c1c390,150,False,832,928,False,False,False,256,406,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,184,46,3,math:DigitalLearningGmbH/MATH-lighteval:train:4259,math,2,29cbf719734d6200cdc8f24bb0e9be248fc66453a637769cdbb84e3ddefde080,a33d4d1ffd425c2cf217e34cde8fdf36582b6391a0bd7cd2abc89bf0916c251a,147,False,832,928,False,False,False,256,403,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,185,47,0,gsm8k:openai/gsm8k:train:1394,gsm8k,,b5f54d9c8072f7371c321443bdfe0ace21892fc29fdaeaccdeaf5cd57b967175,6e5b210365b8d18f7705d305f030642b21000d3c3cc3ac3105f6ce4188869129,133,False,832,928,False,False,False,256,389,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,186,47,1,gsm8k:openai/gsm8k:train:3616,gsm8k,,049d00deb8d4792d4eeba864025e3f8c4265e33cdb4775ed0347b331051e56d9,9541fbf25622249456a93a8d40a2556d6c9d5573877fdfa25dab763373be5601,155,False,832,928,False,False,False,256,411,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,187,47,2,gsm8k:openai/gsm8k:train:1217,gsm8k,,0696e50abed71582de3f796fad34bda113974a6d60a5551caea295ee38d1eaea,53dd4c428d50a6b184ad53ef944bd29f57308b17be62f537fa0078832c850244,146,False,832,928,False,False,False,256,402,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,188,47,3,math:DigitalLearningGmbH/MATH-lighteval:train:1624,math,2,2d91b975f49f6696444b0cfaf686f2998dd679ae45807ea4ca7994e03d84e7f0,b75049452f7c4842550e6030ec20398a2d4959ddcbe70876b80ca64b2272fb4b,123,False,832,928,False,False,False,256,379,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,189,48,0,gsm8k:openai/gsm8k:train:1601,gsm8k,,74b121cb68fbe39987bcbb67e7e7232d95a0e9ceefe74f748099b7eb3ef86d37,a44c99f0e7010cd59a7a56be0ca1a5f3bdd0c23f407998d084b6a3dfb4ec1d7c,149,False,832,928,False,False,False,256,405,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,190,48,1,gsm8k:openai/gsm8k:train:5899,gsm8k,,7bff3aa4b419a046a409ac9a54dc4274470e71d115ac3ae09233090a10357452,c476385947edc79cd2d394c24737272028673fa362d1fc4c69fc4bec17c40a94,145,False,832,928,False,False,False,256,401,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,191,48,2,gsm8k:openai/gsm8k:train:2567,gsm8k,,8a3e3d3341c4b9f5b27b6f4006fb1ac6b3b361a39ce9382ea44f7d4224242bb2,4f74480d8a54729aca23a45113e38c730b6afc750847b4148f2801b97ee0c088,198,False,832,928,False,False,False,256,454,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,192,48,3,math:DigitalLearningGmbH/MATH-lighteval:train:6501,math,2,319bcb87d47691983987370482a71d17f9fb4dbc326337438ce8d08c5dae0885,2c815b6a3a9310e31ee555397d9a0a48c49afcfc0c61d79b85b1b3d7b8988180,114,False,832,928,False,False,False,256,370,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,193,49,0,gsm8k:openai/gsm8k:train:4216,gsm8k,,9cbac9731999ab896b3d43de0110ea53ed5cc8a72ba6ad8a3a9fdb5eee6512d5,b298ef5369deae346aa2d2bff0f83b882e8498307b8d9af2aaa62e5e4e03ecca,165,False,832,928,False,False,False,256,421,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,194,49,1,gsm8k:openai/gsm8k:train:6217,gsm8k,,a1256f0c03f98f9d26e87b5b7821c73301a45c3cd4c494add1ee783d3e11e192,7ad012a9d1c4997ea9a272c30a63f823c15432e2900f875111b20a3dedb55d92,154,False,832,928,False,False,False,256,410,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,195,49,2,gsm8k:openai/gsm8k:train:6027,gsm8k,,e59259f7d17733d8b9d39febcb24a6577bd21c319f8272f756c04a686bb8cdca,19f6264278b9286cfaaba3bd3cc618fae020b154ea4ee1627fbf66dc935f2d8f,143,False,832,928,False,False,False,256,399,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,196,49,3,math:DigitalLearningGmbH/MATH-lighteval:train:1358,math,2,39ced871a650011a87af7bf91e38e1d6958af168ee73076747f805d331cf49f7,4d11f6887ef8ad0835149262f043c18d91d284c6dd45d97011f14e36f229c6a5,133,False,832,928,False,False,False,256,389,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,197,50,0,gsm8k:openai/gsm8k:train:6182,gsm8k,,15dbf397a879ea95d76d3e70ab81eae5d558f97768e14bcba0d76541efc1b1d0,30d1752a7574c2a8aac69c47cde6599e9f1d2a532713235ab29922c04f875bc8,149,False,832,928,False,False,False,256,405,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,198,50,1,gsm8k:openai/gsm8k:train:2729,gsm8k,,666feec8c1e5bdb277bad85f92ba4b24677fc5f1c3b6063fcfc0176bd99f59d7,5bb6f823110c5bb38568105ee2f4a05e50f7e62c5e590372620c8583c5986a7f,154,False,832,928,False,False,False,256,410,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,199,50,2,gsm8k:openai/gsm8k:train:1592,gsm8k,,ae612c68842e8c6eef8ba90a48941890daf7c4dd846919934cd7e9f8d23b26e6,c708a41b00550992c3883d8132a836febd421fc60302dde3d6155392b8b8d964,133,False,832,928,False,False,False,256,389,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,200,50,3,math:DigitalLearningGmbH/MATH-lighteval:train:2493,math,2,3d42c04b4ef25e52d4c9e173eea4a4cb4699b538b2fb865047c38405288f221c,5dfc9e64c45d454d05b0b1fe3f7c655fbe93dadfec0534f6b2bc4edb8b4ccc7a,165,False,832,928,False,False,False,256,421,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,201,51,0,gsm8k:openai/gsm8k:train:3614,gsm8k,,f0c89c14e6f3caec51308711f2524b713a98ea9a0203527972ba5db9606b3f91,97b3778581e961cae7ebd27fbeb99f1a8f59703aca038060143872f8b6a95ac5,168,False,832,928,False,False,False,256,424,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,202,51,1,gsm8k:openai/gsm8k:train:1598,gsm8k,,12cef05f1be25c738599caa1bb92f60601bb1682517acb5ac1b738753a5d6f9c,27e9ece3b5b4ea62bedd6c3e0a29249d720e1d0ec5b3e9b4daa3b13e20b20835,170,False,832,928,False,False,False,256,426,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,203,51,2,gsm8k:openai/gsm8k:train:2722,gsm8k,,3774d88c470c1eda53306b252c8d58d61ea2e786233bddae3d927715587fde99,5956a131276a36ca18d35924d7f13e759643ef7d762f7d4df1aa569c4f382f4f,160,False,832,928,False,False,False,256,416,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,204,51,3,math:DigitalLearningGmbH/MATH-lighteval:train:4432,math,2,417ed1dec2d117c6cdc29ace75571b1376c2cdbeacc79ae88d8c34539892a60a,2888835513baf984b9025aa5c100ea983bf9d82aa3225875c98a7d2556512dc7,132,False,832,928,False,False,False,256,388,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,205,52,0,gsm8k:openai/gsm8k:train:4587,gsm8k,,591c0a148671c322a42df9dbce2c210c1903ccbffcf4ce6c07b0e8bf2022eed3,369add3cbbbc7038cad649db0eb5d3e801ac677cce5472342196a8383b6fe385,168,False,832,928,False,False,False,256,424,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
